id,name,annotation
b0775,G_b0775,"OrderedDict([('asap', 'ABE-0002644'), ('ecogene', 'EG10118'), ('ncbigene', '945370'), ('ncbigi', 'gi:16128743'), ('uniprot', 'P12996')])"
b1009,G_b1009,"OrderedDict([('asap', 'ABE-0003410'), ('ecogene', 'EG13856'), ('ncbigene', '946586'), ('ncbigi', 'gi:16128975'), ('uniprot', 'P75895')])"
b0444,G_b0444,"OrderedDict([('asap', 'ABE-0001539'), ('ecogene', 'EG13252'), ('ncbigene', '947034'), ('ncbigi', 'gi:16128429'), ('uniprot', 'P77756')])"
b2794,G_b2794,"OrderedDict([('asap', 'ABE-0009162'), ('ecogene', 'EG13173'), ('ncbigene', '947270'), ('ncbigi', 'gi:16130701'), ('uniprot', 'Q46920')])"
b1008,G_b1008,"OrderedDict([('asap', 'ABE-0003407'), ('ecogene', 'EG13855'), ('ncbigene', '946591'), ('ncbigi', 'gi:16128974'), ('uniprot', 'P75894')])"
b2765,G_b2765,"OrderedDict([('asap', 'ABE-0009068'), ('ecogene', 'EG13120'), ('ncbigene', '945123'), ('ncbigi', 'gi:16130672'), ('uniprot', 'P65870')])"
b2263,G_b2263,"OrderedDict([('asap', 'ABE-0007478'), ('ecogene', 'EG12438'), ('ncbigene', '946736'), ('ncbigi', 'gi:16130198'), ('uniprot', 'P37355')])"
b1011,G_b1011,"OrderedDict([('asap', 'ABE-0003414'), ('ecogene', 'EG13858'), ('ncbigene', '945699'), ('ncbigi', 'gi:90111203'), ('uniprot', 'P75897')])"
b1010,G_b1010,"OrderedDict([('asap', 'ABE-0003412'), ('ecogene', 'EG13857'), ('ncbigene', '945599'), ('ncbigi', 'gi:16128976'), ('uniprot', 'P0AFQ5')])"
b0968,G_b0968,"OrderedDict([('asap', 'ABE-0003276'), ('ecogene', 'EG13726'), ('ncbigene', '945304'), ('ncbigi', 'gi:16128935'), ('uniprot', 'P0AB65')])"
b2264,G_b2264,"OrderedDict([('asap', 'ABE-0007482'), ('ecogene', 'EG10579'), ('ncbigene', '946720'), ('ncbigi', 'gi:16130199'), ('uniprot', 'P17109')])"
b2262,G_b2262,"OrderedDict([('asap', 'ABE-0007476'), ('ecogene', 'EG11368'), ('ncbigene', '946747'), ('ncbigi', 'gi:16130197'), ('uniprot', 'P0ABU0')])"
b1686,G_b1686,"OrderedDict([('asap', 'ABE-0005628'), ('ecogene', 'EG13968'), ('ncbigene', '946190'), ('ncbigi', 'gi:16129642'), ('uniprot', 'P77781')])"
b3991,G_b3991,"OrderedDict([('asap', 'ABE-0013050'), ('ecogene', 'EG11589'), ('ncbigene', '948493'), ('ncbigi', 'gi:33347812'), ('uniprot', 'P30139')])"
b3992,G_b3992,"OrderedDict([('asap', 'ABE-0013053'), ('ecogene', 'EG11587'), ('ncbigene', '948500'), ('ncbigi', 'gi:90111672'), ('uniprot', 'P30138')])"
b0423,G_b0423,"OrderedDict([('asap', 'ABE-0001470'), ('ecogene', 'EG13273'), ('ncbigene', '945067'), ('ncbigi', 'gi:16128408'), ('uniprot', 'P77718')])"
b3990,G_b3990,"OrderedDict([('asap', 'ABE-0013048'), ('ecogene', 'EG11590'), ('ncbigene', '948494'), ('ncbigi', 'gi:16131820'), ('uniprot', 'P30140')])"
b4407,G_b4407,"OrderedDict([('asap', 'ABE-0023907'), ('ecogene', 'EG14363'), ('ncbigene', '2847702'), ('ncbigi', 'gi:49176448'), ('uniprot', 'O32583')])"
b2877,G_b2877,"OrderedDict([('asap', 'ABE-0009447'), ('ecogene', 'EG13060'), ('ncbigene', '947356'), ('ncbigi', 'gi:16130779'), ('uniprot', 'Q46810')])"
b2374,G_b2374,"OrderedDict([('asap', 'ABE-0007828'), ('ecogene', 'EG14145'), ('ncbigene', '946842'), ('ncbigi', 'gi:16130306'), ('uniprot', 'P69902')])"
b1392,G_b1392,"OrderedDict([('asap', 'ABE-0004657'), ('ecogene', 'EG13739'), ('ncbigene', '945962'), ('ncbigi', 'gi:16129353'), ('uniprot', 'P76081')])"
b1391,G_b1391,"OrderedDict([('asap', 'ABE-0004655'), ('ecogene', 'EG13738'), ('ncbigene', '945959'), ('ncbigi', 'gi:226524712'), ('uniprot', 'P76080')])"
b1390,G_b1390,"OrderedDict([('asap', 'ABE-0004653'), ('ecogene', 'EG13737'), ('ncbigene', '945956'), ('ncbigi', 'gi:16129351'), ('uniprot', 'P76079')])"
b1388,G_b1388,"OrderedDict([('asap', 'ABE-0004649'), ('ecogene', 'EG13736'), ('ncbigene', '945833'), ('ncbigi', 'gi:16129349'), ('uniprot', 'P76077')])"
b1389,G_b1389,"OrderedDict([('asap', 'ABE-0004651'), ('ecogene', 'EG14299'), ('ncbigene', '947595'), ('ncbigi', 'gi:16129350'), ('uniprot', 'P76078')])"
b1397,G_b1397,"OrderedDict([('asap', 'ABE-0004668'), ('ecogene', 'EG13744'), ('ncbigene', '946121'), ('ncbigi', 'gi:16129358'), ('uniprot', 'P0C7L2')])"
b1395,G_b1395,"OrderedDict([('asap', 'ABE-0004663'), ('ecogene', 'EG13742'), ('ncbigene', '945940'), ('ncbigi', 'gi:16129356'), ('uniprot', 'P76083')])"
b1007,G_b1007,"OrderedDict([('asap', 'ABE-0003403'), ('ecogene', 'EG13854'), ('ncbigene', '946594'), ('ncbigi', 'gi:90111202'), ('uniprot', 'P75893')])"
b1012,G_b1012,"OrderedDict([('asap', 'ABE-0003416'), ('ecogene', 'EG13859'), ('ncbigene', '945643'), ('ncbigi', 'gi:49176071'), ('uniprot', 'P75898')])"
b0785,G_b0785,"OrderedDict([('asap', 'ABE-0002678'), ('ecogene', 'EG11598'), ('ncbigene', '945399'), ('ncbigi', 'gi:16128753'), ('uniprot', 'P30749')])"
b3893,G_b3893,"OrderedDict([('asap', 'ABE-0012708'), ('ecogene', 'EG11857'), ('ncbigene', '948395'), ('ncbigi', 'gi:16131733'), ('uniprot', 'P0AAJ5')])"
b1474,G_b1474,"OrderedDict([('asap', 'ABE-0004917'), ('ecogene', 'EG11227'), ('ncbigene', '946035'), ('ncbigi', 'gi:16129433'), ('uniprot', 'P24183')])"
b3894,G_b3894,"OrderedDict([('asap', 'ABE-0012710'), ('ecogene', 'EG11858'), ('ncbigene', '948394'), ('ncbigi', 'gi:16131734'), ('uniprot', 'P32176')])"
b1475,G_b1475,"OrderedDict([('asap', 'ABE-0004919'), ('ecogene', 'EG11228'), ('ncbigene', '948794'), ('ncbigi', 'gi:16129434'), ('uniprot', 'P0AAJ3')])"
b3892,G_b3892,"OrderedDict([('asap', 'ABE-0012705'), ('ecogene', 'EG11856'), ('ncbigene', '948383'), ('ncbigi', 'gi:16131732'), ('uniprot', 'P0AEL0')])"
b1476,G_b1476,"OrderedDict([('asap', 'ABE-0004921'), ('ecogene', 'EG11229'), ('ncbigene', '946038'), ('ncbigi', 'gi:16129435'), ('uniprot', 'P0AEK7')])"
b0776,G_b0776,"OrderedDict([('asap', 'ABE-0002646'), ('ecogene', 'EG10121'), ('ncbigene', '945384'), ('ncbigi', 'gi:16128744'), ('uniprot', 'P12998')])"
b3412,G_b3412,"OrderedDict([('asap', 'ABE-0011136'), ('ecogene', 'EG10122'), ('ncbigene', '947916'), ('ncbigi', 'gi:16131288'), ('uniprot', 'P13001')])"
b2515,G_b2515,"OrderedDict([('asap', 'ABE-0008281'), ('ecogene', 'EG10370'), ('ncbigene', '946991'), ('ncbigi', 'gi:16130440'), ('uniprot', 'P62620')])"
b4238,G_b4238,"OrderedDict([('asap', 'ABE-0013865'), ('ecogene', 'EG11417'), ('ncbigene', '948755'), ('ncbigi', 'gi:16132060'), ('uniprot', 'P28903')])"
b4237,G_b4237,"OrderedDict([('asap', 'ABE-0013860'), ('ecogene', 'EG12523'), ('ncbigene', '948757'), ('ncbigi', 'gi:16132059'), ('uniprot', 'P0A9N8')])"
b3924,G_b3924,"OrderedDict([('asap', 'ABE-0012818'), ('ecogene', 'EG11518'), ('ncbigene', '948414'), ('ncbigi', 'gi:16131762'), ('uniprot', 'P28861')])"
b4209,G_b4209,"OrderedDict([('asap', 'ABE-0013766'), ('ecogene', 'EG12505'), ('ncbigene', '948724'), ('ncbigi', 'gi:16132031'), ('uniprot', 'P69506')])"
b1387,G_b1387,"OrderedDict([('asap', 'ABE-0004644'), ('ecogene', 'EG13735'), ('ncbigene', '945954'), ('ncbigi', 'gi:16129348'), ('uniprot', 'P77455')])"
b1393,G_b1393,"OrderedDict([('asap', 'ABE-0004659'), ('ecogene', 'EG13740'), ('ncbigene', '946011'), ('ncbigi', 'gi:16129354'), ('uniprot', 'P76082')])"
b2912,G_b2912,"OrderedDict([('asap', 'ABE-0009559'), ('ecogene', 'EG11158'), ('ncbigene', '945167'), ('ncbigi', 'gi:49176282'), ('uniprot', 'P0AC28')])"
b2174,G_b2174,"OrderedDict([('asap', 'ABE-0007196'), ('ecogene', 'EG14075'), ('ncbigene', '946693'), ('ncbigi', 'gi:90111400'), ('uniprot', 'P76445')])"
b0826,G_b0826,"OrderedDict([('asap', 'ABE-0002820'), ('ecogene', 'EG10154'), ('ncbigene', '945452'), ('ncbigi', 'gi:16128794'), ('uniprot', 'P12282')])"
b0781,G_b0781,"OrderedDict([('asap', 'ABE-0002669'), ('ecogene', 'EG11595'), ('ncbigene', '945392'), ('ncbigi', 'gi:16128749'), ('uniprot', 'P30745')])"
b0783,G_b0783,"OrderedDict([('asap', 'ABE-0002673'), ('ecogene', 'EG11666'), ('ncbigene', '945397'), ('ncbigi', 'gi:16128751'), ('uniprot', 'P0A738')])"
b0630,G_b0630,"OrderedDict([('asap', 'ABE-0002160'), ('ecogene', 'EG11591'), ('ncbigene', '945217'), ('ncbigi', 'gi:90111156'), ('uniprot', 'P60720')])"
b0628,G_b0628,"OrderedDict([('asap', 'ABE-0002155'), ('ecogene', 'EG11306'), ('ncbigene', '945227'), ('ncbigi', 'gi:16128611'), ('uniprot', 'P60716')])"
b4386,G_b4386,"OrderedDict([('asap', 'ABE-0014385'), ('ecogene', 'EG11796'), ('ncbigene', '944865'), ('ncbigi', 'gi:16132203'), ('uniprot', 'P32099')])"
b1385,G_b1385,"OrderedDict([('asap', 'ABE-0004637'), ('ecogene', 'EG13179'), ('ncbigene', '945933'), ('ncbigi', 'gi:90111264'), ('uniprot', 'P80668')])"
b2917,G_b2917,"OrderedDict([('asap', 'ABE-0009577'), ('ecogene', 'EG11444'), ('ncbigene', '945576'), ('ncbigi', 'gi:16130818'), ('uniprot', 'P27253')])"
b3572,G_b3572,"OrderedDict([('asap', 'ABE-0011671'), ('ecogene', 'EG10107'), ('ncbigene', '948087'), ('ncbigi', 'gi:49176374'), ('uniprot', 'P09053')])"
b4129,G_b4129,"OrderedDict([('asap', 'ABE-0013520'), ('ecogene', 'EG10553'), ('ncbigene', '948645'), ('ncbigi', 'gi:16131955'), ('uniprot', 'P0A8N5')])"
b3722,G_b3722,"OrderedDict([('asap', 'ABE-0012171'), ('ecogene', 'EG10115'), ('ncbigene', '948236'), ('ncbigi', 'gi:16131590'), ('uniprot', 'P08722')])"
b0681,G_b0681,"OrderedDict([('asap', 'ABE-0002323'), ('ecogene', 'EG13659'), ('ncbigene', '945296'), ('ncbigi', 'gi:16128657'), ('uniprot', 'P75733')])"
b1473,G_b1473,"OrderedDict([('asap', 'ABE-0004912'), ('ecogene', 'EG12713'), ('ncbigene', '945942'), ('ncbigi', 'gi:145698260'), ('uniprot', 'P46136')])"
b3882,G_b3882,"OrderedDict([('asap', 'ABE-0012678'), ('ecogene', 'EG11847'), ('ncbigene', '948372'), ('ncbigi', 'gi:16131722'), ('uniprot', 'P0A9V8')])"
b1600,G_b1600,"OrderedDict([('asap', 'ABE-0005345'), ('ecogene', 'EG13927'), ('ncbigene', '946139'), ('ncbigi', 'gi:16129558'), ('uniprot', 'P69212')])"
b1599,G_b1599,"OrderedDict([('asap', 'ABE-0005343'), ('ecogene', 'EG13926'), ('ncbigene', '947333'), ('ncbigi', 'gi:16129557'), ('uniprot', 'P69210')])"
b2660,G_b2660,"OrderedDict([('asap', 'ABE-0008756'), ('ecogene', 'EG12387'), ('ncbigene', '948069'), ('ncbigi', 'gi:90111477'), ('uniprot', 'P37339')])"
b4167,G_b4167,"OrderedDict([('asap', 'ABE-0013644'), ('ecogene', 'EG11758'), ('ncbigene', '948685'), ('ncbigi', 'gi:16131989'), ('uniprot', 'P31806')])"
b2670,G_b2670,"OrderedDict([('asap', 'ABE-0008793'), ('ecogene', 'EG13525'), ('ncbigene', '947147'), ('ncbigi', 'gi:16130584'), ('uniprot', 'P64550')])"
b3070,G_b3070,"OrderedDict([('asap', 'ABE-0010079'), ('ecogene', 'EG12953'), ('ncbigene', '947582'), ('ncbigi', 'gi:16130965'), ('uniprot', 'Q46871')])"
b0269,G_b0269,"OrderedDict([('asap', 'ABE-0000923'), ('ecogene', 'EG13345'), ('ncbigene', '944928'), ('ncbigi', 'gi:16128254'), ('uniprot', 'P77596')])"
b4297,G_b4297,"OrderedDict([('asap', 'ABE-0014087'), ('ecogene', 'EG12549'), ('ncbigene', '946829'), ('ncbigi', 'gi:16132118'), ('uniprot', 'P39358')])"
b4298,G_b4298,"OrderedDict([('asap', 'ABE-0014089'), ('ecogene', 'EG12550'), ('ncbigene', '948825'), ('ncbigi', 'gi:90111725'), ('uniprot', 'P39359')])"
b0268,G_b0268,"OrderedDict([('asap', 'ABE-0000921'), ('ecogene', 'EG13344'), ('ncbigene', '944925'), ('ncbigi', 'gi:345452715'), ('uniprot', 'P75682')])"
b3715,G_b3715,"OrderedDict([('asap', 'ABE-0012153'), ('ecogene', 'EG11725'), ('ncbigene', '948232'), ('ncbigi', 'gi:16131583'), ('uniprot', 'P31467')])"
b0516,G_b0516,"OrderedDict([('asap', 'ABE-0001777'), ('ecogene', 'EG13623'), ('ncbigene', '945150'), ('ncbigi', 'gi:16128500'), ('uniprot', 'P77425')])"
b0515,G_b0515,"OrderedDict([('asap', 'ABE-0001775'), ('ecogene', 'EG13622'), ('ncbigene', '945149'), ('ncbigi', 'gi:16128499'), ('uniprot', 'P75713')])"
b1617,G_b1617,"OrderedDict([('asap', 'ABE-0005410'), ('ecogene', 'EG11055'), ('ncbigene', '946149'), ('ncbigi', 'gi:16129575'), ('uniprot', 'P05804')])"
b1695,G_b1695,"OrderedDict([('asap', 'ABE-0005658'), ('ecogene', 'EG13974'), ('ncbigene', '945626'), ('ncbigi', 'gi:90111318'), ('uniprot', 'P0A9U8')])"
b1771,G_b1771,"OrderedDict([('asap', 'ABE-0005901'), ('ecogene', 'EG13483'), ('ncbigene', '946283'), ('ncbigi', 'gi:16129725'), ('uniprot', 'P77256')])"
b2907,G_b2907,"OrderedDict([('asap', 'ABE-0009545'), ('ecogene', 'EG11324'), ('ncbigene', '947388'), ('ncbigi', 'gi:16130809'), ('uniprot', 'P25534')])"
b0543,G_b0543,"OrderedDict([('asap', 'ABE-0001863'), ('ecogene', 'EG10629'), ('ncbigene', '948442'), ('ncbigi', 'gi:16128526'), ('uniprot', 'P23895')])"
b1601,G_b1601,"OrderedDict([('asap', 'ABE-0005350'), ('ecogene', 'EG13928'), ('ncbigene', '946142'), ('ncbigi', 'gi:16129559'), ('uniprot', 'P0AFS5')])"
b0624,G_b0624,"OrderedDict([('asap', 'ABE-0002144'), ('ecogene', 'EG12209'), ('ncbigene', '945798'), ('ncbigi', 'gi:16128607'), ('uniprot', 'P37002')])"
b3880,G_b3880,"OrderedDict([('asap', 'ABE-0012673'), ('ecogene', 'EG11845'), ('ncbigene', '948374'), ('ncbigi', 'gi:90111658'), ('uniprot', 'P32140')])"
b3881,G_b3881,"OrderedDict([('asap', 'ABE-0012675'), ('ecogene', 'EG11846'), ('ncbigene', '948373'), ('ncbigi', 'gi:16131721'), ('uniprot', 'P32141')])"
b3877,G_b3877,"OrderedDict([('asap', 'ABE-0012664'), ('ecogene', 'EG11842'), ('ncbigene', '948371'), ('ncbigi', 'gi:145698335'), ('uniprot', 'P32137')])"
b3876,G_b3876,"OrderedDict([('asap', 'ABE-0012661'), ('ecogene', 'EG11841'), ('ncbigene', '948377'), ('ncbigi', 'gi:49176435'), ('uniprot', 'P32136')])"
b1511,G_b1511,"OrderedDict([('asap', 'ABE-0005041'), ('ecogene', 'EG13804'), ('ncbigene', '946069'), ('ncbigi', 'gi:49176118'), ('uniprot', 'P77432')])"
b2371,G_b2371,"OrderedDict([('asap', 'ABE-0007821'), ('ecogene', 'EG13284'), ('ncbigene', '946432'), ('ncbigi', 'gi:162135906'), ('uniprot', 'P76518')])"
b2989,G_b2989,"OrderedDict([('asap', 'ABE-0009812'), ('ecogene', 'EG13005'), ('ncbigene', '947472'), ('ncbigi', 'gi:90111524'), ('uniprot', 'Q46845')])"
b2302,G_b2302,"OrderedDict([('asap', 'ABE-0007600'), ('ecogene', 'EG14110'), ('ncbigene', '946763'), ('ncbigi', 'gi:16130237'), ('uniprot', 'P77526')])"
b1619,G_b1619,"OrderedDict([('asap', 'ABE-0005419'), ('ecogene', 'EG10425'), ('ncbigene', '946151'), ('ncbigi', 'gi:16129577'), ('uniprot', 'P0AET8')])"
b4337,G_b4337,"OrderedDict([('asap', 'ABE-0014221'), ('ecogene', 'EG12576'), ('ncbigene', '948861'), ('ncbigi', 'gi:16132158'), ('uniprot', 'P39386')])"
b1338,G_b1338,"OrderedDict([('asap', 'ABE-0004493'), ('ecogene', 'EG13352'), ('ncbigene', '945742'), ('ncbigi', 'gi:90111252'), ('uniprot', 'P77357')])"
b1337,G_b1337,"OrderedDict([('asap', 'ABE-0004491'), ('ecogene', 'EG13351'), ('ncbigene', '945950'), ('ncbigi', 'gi:16129298'), ('uniprot', 'P76052')])"
b1336,G_b1336,"OrderedDict([('asap', 'ABE-0004488'), ('ecogene', 'EG12853'), ('ncbigene', '945912'), ('ncbigi', 'gi:90111251'), ('uniprot', 'P46133')])"
b2873,G_b2873,"OrderedDict([('asap', 'ABE-0009436'), ('ecogene', 'EG13056'), ('ncbigene', '947359'), ('ncbigi', 'gi:90111504'), ('uniprot', 'Q46806')])"
b1430,G_b1430,"OrderedDict([('asap', 'ABE-0004772'), ('ecogene', 'EG11884'), ('ncbigene', '945979'), ('ncbigi', 'gi:16129389'), ('uniprot', 'P25397')])"
b1396,G_b1396,"OrderedDict([('asap', 'ABE-0004666'), ('ecogene', 'EG13743'), ('ncbigene', '945265'), ('ncbigi', 'gi:16129357'), ('uniprot', 'P76084')])"
b3943,G_b3943,"OrderedDict([('asap', 'ABE-0012906'), ('ecogene', 'EG11902'), ('ncbigene', '948445'), ('ncbigi', 'gi:90111667'), ('uniprot', 'P0ABT8')])"
b0578,G_b0578,"OrderedDict([('asap', 'ABE-0001981'), ('ecogene', 'EG20151'), ('ncbigene', '945778'), ('ncbigi', 'gi:16128561'), ('uniprot', 'P38489')])"
b3253,G_b3253,"OrderedDict([('asap', 'ABE-0010667'), ('ecogene', 'EG11315'), ('ncbigene', '947848'), ('ncbigi', 'gi:16131141'), ('uniprot', 'P26646')])"
b1022,G_b1022,"OrderedDict([('asap', 'ABE-0003464'), ('ecogene', 'EG13863'), ('ncbigene', '945606'), ('ncbigi', 'gi:16128986'), ('uniprot', 'P75905')])"
b1021,G_b1021,"OrderedDict([('asap', 'ABE-0003460'), ('ecogene', 'EG13862'), ('ncbigene', '947503'), ('ncbigi', 'gi:16128985'), ('uniprot', 'P69432')])"
b1733,G_b1733,"OrderedDict([('asap', 'ABE-0005783'), ('ecogene', 'EG12198'), ('ncbigene', '946231'), ('ncbigi', 'gi:16129687'), ('uniprot', 'P37794')])"
b4266,G_b4266,"OrderedDict([('asap', 'ABE-0013971'), ('ecogene', 'EG12540'), ('ncbigene', '947109'), ('ncbigi', 'gi:16132088'), ('uniprot', 'P0A9P9')])"
b3493,G_b3493,"OrderedDict([('asap', 'ABE-0011407'), ('ecogene', 'EG12230'), ('ncbigene', '948009'), ('ncbigi', 'gi:16131365'), ('uniprot', 'P0AFJ7')])"
b2987,G_b2987,"OrderedDict([('asap', 'ABE-0009800'), ('ecogene', 'EG12883'), ('ncbigene', '947475'), ('ncbigi', 'gi:16130887'), ('uniprot', 'P43676')])"
b0401,G_b0401,"OrderedDict([('asap', 'ABE-0001394'), ('ecogene', 'EG12168'), ('ncbigene', '945042'), ('ncbigi', 'gi:16128386'), ('uniprot', 'P0AD99')])"
b4141,G_b4141,"OrderedDict([('asap', 'ABE-0013559'), ('ecogene', 'EG12470'), ('ncbigene', '948656'), ('ncbigi', 'gi:16131966'), ('uniprot', 'P39277')])"
b1798,G_b1798,"OrderedDict([('asap', 'ABE-0005984'), ('ecogene', 'EG13505'), ('ncbigene', '946157'), ('ncbigi', 'gi:16129752'), ('uniprot', 'P76249')])"
b3662,G_b3662,"OrderedDict([('asap', 'ABE-0011967'), ('ecogene', 'EG11689'), ('ncbigene', '948213'), ('ncbigi', 'gi:145698327'), ('uniprot', 'P0ADL1')])"
b1592,G_b1592,"OrderedDict([('asap', 'ABE-0005317'), ('ecogene', 'EG13848'), ('ncbigene', '947179'), ('ncbigi', 'gi:90111303'), ('uniprot', 'P76175')])"
b2842,G_b2842,"OrderedDict([('asap', 'ABE-0009330'), ('ecogene', 'EG12361'), ('ncbigene', '947323'), ('ncbigi', 'gi:16130746'), ('uniprot', 'P37769')])"
b4020,G_b4020,"OrderedDict([('asap', 'ABE-0013143'), ('ecogene', 'EG11919'), ('ncbigene', '948521'), ('ncbigi', 'gi:16131846'), ('uniprot', 'P0AF43')])"
b1985,G_b1985,"OrderedDict([('asap', 'ABE-0006586'), ('ecogene', 'EG13383'), ('ncbigene', '946506'), ('ncbigi', 'gi:226524727'), ('uniprot', 'P76352')])"
b1516,G_b1516,"OrderedDict([('asap', 'ABE-0005063'), ('ecogene', 'EG13809'), ('ncbigene', '945418'), ('ncbigi', 'gi:16129475'), ('uniprot', 'P76142')])"
b1513,G_b1513,"OrderedDict([('asap', 'ABE-0005056'), ('ecogene', 'EG13806'), ('ncbigene', '945680'), ('ncbigi', 'gi:16129472'), ('uniprot', 'P77257')])"
b1514,G_b1514,"OrderedDict([('asap', 'ABE-0005059'), ('ecogene', 'EG13807'), ('ncbigene', '946105'), ('ncbigi', 'gi:16129473'), ('uniprot', 'P77672')])"
b1515,G_b1515,"OrderedDict([('asap', 'ABE-0005061'), ('ecogene', 'EG13808'), ('ncbigene', '946264'), ('ncbigi', 'gi:16129474'), ('uniprot', 'P0AFS1')])"
b1518,G_b1518,"OrderedDict([('asap', 'ABE-0005067'), ('ecogene', 'EG13811'), ('ncbigene', '946073'), ('ncbigi', 'gi:16129477'), ('uniprot', 'P64461')])"
b3240,G_b3240,"OrderedDict([('asap', 'ABE-0010629'), ('ecogene', 'EG12822'), ('ncbigene', '947747'), ('ncbigi', 'gi:16131130'), ('uniprot', 'P46481')])"
b3241,G_b3241,"OrderedDict([('asap', 'ABE-0010631'), ('ecogene', 'EG12823'), ('ncbigene', '947748'), ('ncbigi', 'gi:16131131'), ('uniprot', 'P46482')])"
b1449,G_b1449,"OrderedDict([('asap', 'ABE-0004834'), ('ecogene', 'EG13772'), ('ncbigene', '946012'), ('ncbigi', 'gi:226524714'), ('uniprot', 'P76113')])"
b2245,G_b2245,"OrderedDict([('asap', 'ABE-0007431'), ('ecogene', 'EG14083'), ('ncbigene', '948054'), ('ncbigi', 'gi:16130180'), ('uniprot', 'P76469')])"
b1448,G_b1448,"OrderedDict([('asap', 'ABE-0004827'), ('ecogene', 'EG13770'), ('ncbigene', '946010'), ('ncbigi', 'gi:16129407'), ('uniprot', 'P76112')])"
b3656,G_b3656,"OrderedDict([('asap', 'ABE-0011951'), ('ecogene', 'EG11685'), ('ncbigene', '948169'), ('ncbigi', 'gi:16131527'), ('uniprot', 'P31434')])"
b3883,G_b3883,"OrderedDict([('asap', 'ABE-0012681'), ('ecogene', 'EG11848'), ('ncbigene', '948382'), ('ncbigi', 'gi:90111659'), ('uniprot', 'P32143')])"
b3966,G_b3966,"OrderedDict([('asap', 'ABE-0012987'), ('ecogene', 'EG10126'), ('ncbigene', '948468'), ('ncbigi', 'gi:16131804'), ('uniprot', 'P06129')])"
b4098,G_b4098,"OrderedDict([('asap', 'ABE-0013426'), ('ecogene', 'EG10719'), ('ncbigene', '948606'), ('ncbigi', 'gi:16131924'), ('uniprot', 'P16688')])"
b3488,G_b3488,"OrderedDict([('asap', 'ABE-0011387'), ('ecogene', 'EG12225'), ('ncbigene', '948001'), ('ncbigi', 'gi:16131360'), ('uniprot', 'P37627')])"
b1813,G_b1813,"OrderedDict([('asap', 'ABE-0006035'), ('ecogene', 'EG12693'), ('ncbigene', '946330'), ('ncbigi', 'gi:16129767'), ('uniprot', 'P43337')])"
b2166,G_b2166,"OrderedDict([('asap', 'ABE-0007168'), ('ecogene', 'EG11646'), ('ncbigene', '946664'), ('ncbigi', 'gi:16130104'), ('uniprot', 'P30235')])"
b1103,G_b1103,"OrderedDict([('asap', 'ABE-0003729'), ('ecogene', 'EG12172'), ('ncbigene', '948549'), ('ncbigi', 'gi:49176077'), ('uniprot', 'P0ACE7')])"
b4100,G_b4100,"OrderedDict([('asap', 'ABE-0013430'), ('ecogene', 'EG10717'), ('ncbigene', '948619'), ('ncbigi', 'gi:16131926'), ('uniprot', 'P16686')])"
b4101,G_b4101,"OrderedDict([('asap', 'ABE-0013433'), ('ecogene', 'EG10716'), ('ncbigene', '948618'), ('ncbigi', 'gi:16131927'), ('uniprot', 'P16685')])"
b4096,G_b4096,"OrderedDict([('asap', 'ABE-0013421'), ('ecogene', 'EG10721'), ('ncbigene', '948612'), ('ncbigi', 'gi:16131922'), ('uniprot', 'P16679')])"
b4099,G_b4099,"OrderedDict([('asap', 'ABE-0013428'), ('ecogene', 'EG10718'), ('ncbigene', '948605'), ('ncbigi', 'gi:16131925'), ('uniprot', 'P16687')])"
b4095,G_b4095,"OrderedDict([('asap', 'ABE-0013419'), ('ecogene', 'EG10722'), ('ncbigene', '948613'), ('ncbigi', 'gi:16131921'), ('uniprot', 'P16689')])"
b4092,G_b4092,"OrderedDict([('asap', 'ABE-0013412'), ('ecogene', 'EG10725'), ('ncbigene', '948600'), ('ncbigi', 'gi:16131918'), ('uniprot', 'P16692')])"
b2047,G_b2047,"OrderedDict([('asap', 'ABE-0006785'), ('ecogene', 'EG13575'), ('ncbigene', '946583'), ('ncbigi', 'gi:16129987'), ('uniprot', 'P71241')])"
b4106,G_b4106,"OrderedDict([('asap', 'ABE-0013444'), ('ecogene', 'EG10713'), ('ncbigene', '948623'), ('ncbigi', 'gi:16131932'), ('uniprot', 'P16677')])"
b4104,G_b4104,"OrderedDict([('asap', ['ABE-0013437', 'ABE-0013439']), ('ecogene', 'EG11283'), ('ncbigene', '948625'), ('uniprot', 'P16683')])"
b4105,G_b4105,"OrderedDict([('asap', 'ABE-0013442'), ('ecogene', 'EG10714'), ('ncbigene', '948624'), ('ncbigi', 'gi:16131931'), ('uniprot', 'P16682')])"
b0662,G_b0662,"OrderedDict([('asap', 'ABE-0002265'), ('ecogene', 'EG13658'), ('ncbigene', '945261'), ('ncbigi', 'gi:16128645'), ('uniprot', 'P75728')])"
b2906,G_b2906,"OrderedDict([('asap', 'ABE-0009543'), ('ecogene', 'EG11333'), ('ncbigene', '947389'), ('ncbigi', 'gi:16130808'), ('uniprot', 'P25535')])"
b1400,G_b1400,"OrderedDict([('asap', 'ABE-0004676'), ('ecogene', 'EG13747'), ('ncbigene', '945965'), ('ncbigi', 'gi:16129361'), ('uniprot', 'P77181')])"
b2683,G_b2683,"OrderedDict([('asap', 'ABE-0008831'), ('ecogene', 'EG12940'), ('ncbigene', '945111'), ('ncbigi', 'gi:16130595'), ('uniprot', 'P43667')])"
