,fluxes,kcat,MW,kcat_MW,equ
ALAALAtex_num2,0.0,,,,alaala_e --> alaala_p
ALAALAtex_num3,0.0,,,,alaala_e --> alaala_p
ALAALAtex_num4,0.0,,,,alaala_e --> alaala_p
FACOAL181t2pp_num2,0.0,20613.4847208,60.7731,339.1876458630545,atp_c + coa_c + h_p + ocdcea_p --> amp_c + h_c + odecoa_c + ppi_c
MALtex_num2,0.0,,,,mal__L_e --> mal__L_p
MALtex_num3,0.0,,,,mal__L_e --> mal__L_p
MALtex_num4,0.0,,,,mal__L_e --> mal__L_p
NO3tex_num2,0.0,,,,no3_e --> no3_p
NO3tex_num3,0.0,,,,no3_e --> no3_p
NO3tex_num4,0.0,,,,no3_e --> no3_p
URAt2pp_num2,0.0,,,,h_p + ura_p --> h_c + ura_c
ALAALAabcpp_num2,0.0,,,,alaala_p + atp_c + h2o_c --> adp_c + alaala_c + h_c + pi_c
AMPTASEPG_num2,0.0,29612.1695976,277.081,106.87188799520716,h2o_c + progly_c --> gly_c + pro__L_c
AMPTASEPG_num3,0.0,29612.1695976,98.9189,299.35805591853534,h2o_c + progly_c --> gly_c + pro__L_c
AMPTASEPG_num4,0.0,29612.1695976,105.8308,279.8067254296481,h2o_c + progly_c --> gly_c + pro__L_c
CLPNS180pp_num2,0.0,18171.2885292,47.6335,381.4812795448581,2.0 pg180_p --> clpn180_p + glyc_p
CLPNS181pp_num2,0.0,21182.3082792,47.6335,444.6935093831022,2.0 pg181_p --> clpn181_p + glyc_p
CLPNS120pp_num2,0.0,27301.6833624,54.8223,498.00324616807393,2.0 pg120_p --> clpn120_p + glyc_p
FACOAL141t2pp_num2,0.0,18524.5118604,124.664,148.59551963999232,atp_c + coa_c + h_p + ttdcea_p --> amp_c + h_c + ppi_c + tdecoa_c
FACOAL161t2pp_num2,0.0,21999.5104392,60.7731,361.99421189967273,atp_c + coa_c + h_p + hdcea_p --> amp_c + h_c + hdcoa_c + ppi_c
PGPP140pp_num2,0.0,9509.043636,29.0213,327.6573977044447,h2o_p + pgp140_p --> pg140_p + pi_p
PGPP141pp_num2,0.0,17501.0826708,29.0213,603.042684883172,h2o_p + pgp141_p --> pg141_p + pi_p
PGPP160pp_num2,0.0,9538.6504968,29.0213,328.67757463656005,h2o_p + pgp160_p --> pg160_p + pi_p
PGPP180pp_num2,0.0,9522.9833436,29.0213,328.1377244851196,h2o_p + pgp180_p --> pg180_p + pi_p
CLPNS160pp_num2,0.0,33484.596768,54.8223,610.7842386765968,2.0 pg160_p --> clpn160_p + glyc_p
CLPNS161pp_num2,0.0,23978.2353444,47.6335,503.390163317833,2.0 pg161_p --> clpn161_p + glyc_p
GSNtex_num2,0.0,,,,gsn_e --> gsn_p
GSNtex_num3,0.0,,,,gsn_e --> gsn_p
GSNtex_num4,0.0,,,,gsn_e --> gsn_p
FORtex_num2,0.0,,,,for_e --> for_p
FORtex_num3,0.0,,,,for_e --> for_p
FORtex_num4,0.0,,,,for_e --> for_p
D_LACt2pp_num2,0.0,,,,h_p + lac__D_p --> h_c + lac__D_c
RIBtex_num2,0.0,,,,rib__D_e --> rib__D_p
RIBtex_num3,0.0,,,,rib__D_e --> rib__D_p
RIBtex_num4,0.0,,,,rib__D_e --> rib__D_p
THMtex_num2,0.0,,,,thm_e --> thm_p
THMtex_num3,0.0,,,,thm_e --> thm_p
THMtex_num4,0.0,,,,thm_e --> thm_p
XYLUtex_num2,0.0,,,,xylu__L_e --> xylu__L_p
XYLUtex_num3,0.0,,,,xylu__L_e --> xylu__L_p
XYLUtex_num4,0.0,,,,xylu__L_e --> xylu__L_p
ALLtex_num2,0.0,,,,all__D_e --> all__D_p
ALLtex_num3,0.0,,,,all__D_e --> all__D_p
ALLtex_num4,0.0,,,,all__D_e --> all__D_p
34dhpactex_num2,0.0,,,,34dhpac_e --> 34dhpac_p
34dhpactex_num3,0.0,,,,34dhpac_e --> 34dhpac_p
34dhpactex_num4,0.0,,,,34dhpac_e --> 34dhpac_p
HYD1pp_num2,0.0,5271939.5472,482.9335,10916.491705793862,h2_c + 2.0 h_c + q8_c --> 2.0 h_p + q8h2_c
HYD1pp_num3,0.0,5271939.5472,232.2686,22697.599017689005,h2_c + 2.0 h_c + q8_c --> 2.0 h_p + q8h2_c
FE3DHBZStonex_num2,0.0,,,,fe3dhbzs_e + h_p --> fe3dhbzs_p + h_c
23DAPPAtex_num2,0.0,,,,23dappa_e --> 23dappa_p
23DAPPAtex_num3,0.0,,,,23dappa_e --> 23dappa_p
23DAPPAtex_num4,0.0,,,,23dappa_e --> 23dappa_p
FMNRx_num2,0.0,23127.606,26.242,881.3202499809465,fmn_c + h_c + nadh_c --> fmnh2_c + nad_c
PHEt2rpp_num2,0.0,,,,h_p + phe__L_p --> h_c + phe__L_c
MDDCP1pp_num2,0.0,54493.150896,87.2178,624.7939170215254,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
MDDCP1pp_num3,0.0,54493.150896,88.8879,613.054767814292,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
MDDCP1pp_num4,0.0,54493.150896,51.7983,1052.0258559836907,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
MDDCP1pp_num5,0.0,54493.150896,43.3461,1257.1638716285895,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
MDDCP1pp_num6,0.0,54493.150896,47.7524,1141.16046305526,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
2DOXG6PP_num2,0.0,9865.296,29.7077,332.0787539930725,2doxg6p_c + h2o_c --> 2dglc_c + pi_c
2DOXG6PP_num3,0.0,9865.296,24.3302,405.4753351801465,2doxg6p_c + h2o_c --> 2dglc_c + pi_c
2DOXG6PP_num4,0.0,9865.296,30.3709,324.8272524027935,2doxg6p_c + h2o_c --> 2dglc_c + pi_c
MPTG_num2,0.00512007943264389,18797.0254488,128.5962,146.17092455920158,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c
MPTG_num3,0.0,18797.0254488,194.8907,96.4490632380098,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c
MPTG_num4,0.0,18797.0254488,195.5471,96.12530919047124,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c
MPTG2_num2,0.0,11151.7965828,195.5471,57.02869836883288,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c
MPTG2_num3,0.0,11151.7965828,128.5962,86.71948768937183,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c
MPTG2_num4,0.0,11151.7965828,186.3215,59.85244098399809,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c
MCTP1App_num2,0.0,42697.940688,229.0266,186.43223401997847,murein5p5p_p --> ala__D_p + murein5px4p_p
MCTP2App_num2,0.0,125796.395304,229.0266,549.2654359973907,murein5p5p5p_p --> 2.0 ala__D_p + murein5px4px4p_p
MCTP1Bpp_num2,0.0,374951.4102,67.8125,5529.237385437788,murein5p5p_p --> alaala_p + murein5px3p_p
GLCtex_copy2_num2,0.0,,,,glc__D_e --> glc__D_p
GLCtex_copy2_num3,0.0,,,,glc__D_e --> glc__D_p
GLCtex_copy2_num4,0.0,,,,glc__D_e --> glc__D_p
NAt3pp_num2,0.0,,,,h_p + na1_c --> h_c + na1_p
SFGTHi_num2,0.0,65737.54738799999,31.4245,2091.920233830292,Sfglutth_c + h2o_c --> for_c + gthrd_c + h_c
THIORDXi_num2,0.0,21554.2065348,29.4406,732.1252465914417,h2o2_c + trdrd_c --> 2.0 h2o_c + trdox_c
THIORDXi_num3,0.0,21554.2065348,33.1887,649.4441341420423,h2o2_c + trdrd_c --> 2.0 h2o_c + trdox_c
3HAD80_num2,0.0,9300.0309192,102.1977,91.0003935431032,3hoctACP_c --> h2o_c + toct2eACP_c
3HAD120_num2,0.07571113859187796,9300.0452292,37.9381,245.1373481855971,3hddecACP_c --> h2o_c + tddec2eACP_c
PGPP120_num2,0.0,9300.055518,29.0213,320.45620003239,h2o_c + pgp120_c --> pg120_c + pi_c
PPALtex_num2,0.0,,,,ppal_e --> ppal_p
PPALtex_num3,0.0,,,,ppal_e --> ppal_p
PPALtex_num4,0.0,,,,ppal_e --> ppal_p
CA2tex_num2,0.0,,,,ca2_e --> ca2_p
CA2tex_num3,0.0,,,,ca2_e --> ca2_p
CA2tex_num4,0.0,,,,ca2_e --> ca2_p
CUtex_num2,0.0,,,,cu_e --> cu_p
CUtex_num3,0.0,,,,cu_e --> cu_p
CUtex_num4,0.0,,,,cu_e --> cu_p
12PPDRtex_num2,0.0,,,,12ppd__R_e --> 12ppd__R_p
12PPDRtex_num3,0.0,,,,12ppd__R_e --> 12ppd__R_p
12PPDRtex_num4,0.0,,,,12ppd__R_e --> 12ppd__R_p
F6Ptex_num2,0.0,,,,f6p_e --> f6p_p
F6Ptex_num3,0.0,,,,f6p_e --> f6p_p
F6Ptex_num4,0.0,,,,f6p_e --> f6p_p
GAMAN6Ptex_num2,0.0,,,,gam6p_e --> gam6p_p
GAMAN6Ptex_num3,0.0,,,,gam6p_e --> gam6p_p
GAMAN6Ptex_num4,0.0,,,,gam6p_e --> gam6p_p
ACONTb_num2,0.0,102219.957216,195.3544,523.2539283271838,acon_C_c + h2o_c --> icit_c
GLCP2_num2,0.0,256439.292408,186.3451,1376.152592195877,bglycogen_c + pi_c --> g1p_c
3HAD161_num2,0.0,9300.0280716,102.1977,91.00036567946243,3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c
3HAD121_num2,0.0,9300.0397968,102.1977,91.0004804100288,3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c
PROGLYtex_num2,0.0,,,,progly_e --> progly_p
PROGLYtex_num3,0.0,,,,progly_e --> progly_p
PROGLYtex_num4,0.0,,,,progly_e --> progly_p
MDDCP2pp_num2,0.0,26499.778704,87.2178,303.83452350322983,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP2pp_num3,0.0,26499.778704,88.8879,298.12582706982613,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP2pp_num4,0.0,26499.778704,51.7983,511.5955292741268,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP2pp_num5,0.0,26499.778704,43.3461,611.353240637566,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP2pp_num6,0.0,26499.778704,41.849,633.2237019761524,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP3pp_num2,0.0,26609.0792328,87.2178,305.0877141225759,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MDDCP3pp_num3,0.0,26609.0792328,88.8879,299.35547169862264,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MDDCP3pp_num4,0.0,26609.0792328,51.7983,513.7056473436387,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MDDCP3pp_num5,0.0,26609.0792328,43.3461,613.874817637573,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MDDCP3pp_num6,0.0,26609.0792328,41.849,635.8354855026405,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MLDCP1App_num2,0.0,12050.7639372,34.4111,350.19990460055044,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
MLDCP1App_num3,0.0,12050.7639372,67.8125,177.70711796792625,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
MLDCP1App_num4,0.0,12050.7639372,34.6359,347.9269756870761,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
MLDCP1App_num5,0.0,12050.7639372,33.3253,361.6100661419402,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
3HAD141_num2,0.0,9300.023711999998,102.1977,91.00032302096815,3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c
ACONTa_num2,0.0,77882.093748,195.3544,398.6707939416773,cit_c --> acon_C_c + h2o_c
MLDCP2App_num2,0.0,61771.372884,36.0824,1711.9529988027402,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
MLDCP2App_num3,0.0,61771.372884,34.6359,1783.449336786398,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
MLDCP2App_num4,0.0,61771.372884,33.3253,1853.5879012041903,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
MLDCP2App_num5,0.0,61771.372884,34.4111,1795.10021138528,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
PGPP120pp_num2,0.0,39502.055772,29.0213,1361.1401202565012,h2o_p + pgp120_p --> pg120_p + pi_p
PGPP181pp_num2,0.0,9508.8305196,29.0213,327.65005425670114,h2o_p + pgp181_p --> pg181_p + pi_p
PGPP140_num2,0.0,9921.2145372,29.0213,341.8597560136865,h2o_c + pgp140_c --> pg140_c + pi_c
PGPP141_num2,0.0,9300.0627792,29.0213,320.4564502348276,h2o_c + pgp141_c --> pg141_c + pi_c
MDDCP5pp_num2,0.0,152010.895932,87.2178,1742.8884463033924,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MDDCP5pp_num3,0.0,152010.895932,88.8879,1710.1416045603507,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MDDCP5pp_num4,0.0,152010.895932,51.7983,2934.6695920908605,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MDDCP5pp_num5,0.0,152010.895932,43.3461,3506.910562472749,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MDDCP5pp_num6,0.0,152010.895932,41.849,3632.366267581066,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MLTGY3pp_num2,0.0,26411.4499608,40.1125,658.4344022636336,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num3,0.0,26411.4499608,40.2558,656.0905499530503,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num4,0.0,26411.4499608,73.3532,360.0585926830732,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num5,0.0,26411.4499608,40.4106,653.5772782586747,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num6,0.0,26411.4499608,22.2266,1188.2811568481009,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num7,0.0,26411.4499608,58.3022,453.00949125075897,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num8,0.0,26411.4499608,38.2474,690.5423626390291,murein3p3p_p --> 2.0 anhgm3p_p
MLDCP2Bpp_num2,0.0,71515.31565599999,33.3253,2145.9766500526625,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
MLDCP2Bpp_num3,0.0,71515.31565599999,34.6359,2064.774284947121,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
MLDCP2Bpp_num4,0.0,71515.31565599999,34.4111,2078.262992348399,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
MLDCP2Bpp_num5,0.0,71515.31565599999,67.8125,1054.6037331760367,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
3OAS140_num2,0.0,15220.884294,86.0915,176.79892084584424,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c
3HAD181_num2,0.0,16748.6225976,102.1977,163.88453553847103,3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c
PGPP160_num2,0.0,9509.7503232,29.0213,327.6817483434581,h2o_c + pgp160_c --> pg160_c + pi_c
PGPP180_num2,0.0,17375.9762196,29.0213,598.7318355690476,h2o_c + pgp180_c --> pg180_c + pi_c
PGPP161_num2,0.0,9547.694856,29.0213,328.9892201934441,h2o_c + pgp161_c --> pg161_c + pi_c
PGPP181_num2,0.0,17233.9796916,19.4181,887.5214203037374,h2o_c + pgp181_c --> pg181_c + pi_c
MDDCP4pp_num2,0.0,11770.5292128,87.2178,134.95558490124722,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p
MDDCP4pp_num3,0.0,11770.5292128,88.8879,132.4199268156858,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p
MDDCP4pp_num4,0.0,11770.5292128,51.7983,227.2377512929961,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p
MDDCP4pp_num5,0.0,11770.5292128,43.3461,271.5475951192841,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p
MDDCP4pp_num6,0.0,11770.5292128,41.849,281.2618990370141,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p
CLPNS140pp_num2,0.0,10794.7585584,47.6335,226.6211502073121,2.0 pg140_p --> clpn140_p + glyc_p
CLPNS141pp_num2,0.0,32295.0781188,47.6335,677.9908702656743,2.0 pg141_p --> clpn141_p + glyc_p
MDDEP3pp_num2,0.0,33111.5862024,21.0399,1573.7520711790455,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP3pp_num3,0.0,33111.5862024,60.2733,549.3574468695094,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP3pp_num4,0.0,33111.5862024,51.7983,639.240789801982,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP3pp_num5,0.0,33111.5862024,33.8874,977.1061280121816,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP3pp_num6,0.0,33111.5862024,41.849,791.2157089153864,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP3pp_num7,0.0,33111.5862024,49.0578,674.9504911023324,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP4pp_num2,0.0,26327.999934000003,41.849,629.1189737867095,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MDDEP4pp_num3,0.0,26327.999934000003,60.2733,436.8103278566132,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MDDEP4pp_num4,0.0,26327.999934000003,51.7983,508.2792279669411,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MDDEP4pp_num5,0.0,26327.999934000003,33.8874,776.9259351263303,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MDDEP4pp_num6,0.0,26327.999934000003,21.0399,1251.3367427601845,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MDDEP4pp_num7,0.0,26327.999934000003,49.0578,536.6730659344692,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MLTGY1pp_num2,0.0,31677.5598588,22.2266,1425.2094273888042,murein4p4p_p --> 2.0 anhgm4p_p
MLTGY1pp_num3,0.0,31677.5598588,40.4106,783.8923415836438,murein4p4p_p --> 2.0 anhgm4p_p
MLTGY1pp_num4,0.0,31677.5598588,40.1125,789.7179148345278,murein4p4p_p --> 2.0 anhgm4p_p
MLTGY1pp_num5,0.0,31677.5598588,73.3532,431.8497333286073,murein4p4p_p --> 2.0 anhgm4p_p
MLTGY1pp_num6,0.0,31677.5598588,40.2558,786.9067279447929,murein4p4p_p --> 2.0 anhgm4p_p
MLTGY1pp_num7,0.0,31677.5598588,58.3022,543.3338683411603,murein4p4p_p --> 2.0 anhgm4p_p
MLTGY1pp_num8,0.0,31677.5598588,38.2474,828.2277974136803,murein4p4p_p --> 2.0 anhgm4p_p
CGLYtex_num2,0.0,,,,cgly_e --> cgly_p
CGLYtex_num3,0.0,,,,cgly_e --> cgly_p
CGLYtex_num4,0.0,,,,cgly_e --> cgly_p
3HAD40_num2,0.0,13622.6095704,102.1977,133.29663554463554,3haACP_c --> but2eACP_c + h2o_c
3OAS60_num2,0.13114537703248216,14210.8263144,85.2266,166.74167823660687,butACP_c + h_c + malACP_c --> 3ohexACP_c + ACP_c + co2_c
3OAS160_num2,0.0,9300.0488508,86.0915,108.02516916071856,h_c + malACP_c + myrsACP_c --> 3opalmACP_c + ACP_c + co2_c
MLDCP3App_num2,0.0,11472.2901036,34.4111,333.3892291615206,h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p
MLDCP3App_num3,0.0,11472.2901036,67.8125,169.1766282558525,h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p
MLDCP3App_num4,0.0,11472.2901036,34.6359,331.22540784561687,h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p
MLDCP3App_num5,0.0,11472.2901036,33.3253,344.25166775993017,h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p
MLDCP1Bpp_num2,0.0,38207.635488,34.4111,1110.3288034384254,h2o_p + murein4p4p_p --> ala__D_p + murein4p3p_p
MLDCP1Bpp_num3,0.0,38207.635488,67.8125,563.4305694082949,h2o_p + murein4p4p_p --> ala__D_p + murein4p3p_p
MLDCP1Bpp_num4,0.0,38207.635488,34.6359,1103.1223524724346,h2o_p + murein4p4p_p --> ala__D_p + murein4p3p_p
MLDCP1Bpp_num5,0.0,38207.635488,33.3253,1146.5053724347567,h2o_p + murein4p4p_p --> ala__D_p + murein4p3p_p
PGPP161pp_num2,0.0,9508.6094544,29.0213,327.6424369135773,h2o_p + pgp161_p --> pg161_p + pi_p
GTHOXtex_num2,0.0,,,,gthox_e --> gthox_p
GTHOXtex_num3,0.0,,,,gthox_e --> gthox_p
GTHOXtex_num4,0.0,,,,gthox_e --> gthox_p
DSBDR_num2,0.0,37200.946248,73.6017,505.4359647671182,dsbdox_c + trdrd_c --> dsbdrd_c + trdox_c
3OAS80_num2,0.0,9300.0573252,86.0915,108.02526759552336,h_c + hexACP_c + malACP_c --> 3ooctACP_c + ACP_c + co2_c
3OAS100_num2,0.0,9300.0692916,86.0915,108.02540659182382,h_c + malACP_c + ocACP_c --> 3odecACP_c + ACP_c + co2_c
3OAS120_num2,0.07571113859187796,9300.0449088,85.2266,109.12138826141133,dcaACP_c + h_c + malACP_c --> 3oddecACP_c + ACP_c + co2_c
3HAD60_num2,0.0,35394.224814,102.1977,346.33093322061063,3hhexACP_c --> h2o_c + thex2eACP_c
3HAD100_num2,0.0,9300.031516800002,102.1977,91.00039939059296,3hdecACP_c --> h2o_c + tdec2eACP_c
3HAD140_num2,0.0,9689.0008248,102.1977,94.80644696309211,3hmrsACP_c --> h2o_c + tmrs2eACP_c
3HAD160_num2,0.0,9300.0497076,102.1977,91.00057738677091,3hpalmACP_c --> h2o_c + tpalm2eACP_c
MLTGY2pp_num2,0.0,72155.372832,22.2266,3246.3522460475283,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num3,0.0,72155.372832,40.4106,1785.5555926415343,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num4,0.0,72155.372832,40.1125,1798.8251251355562,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num5,0.0,72155.372832,73.3532,983.6704169961228,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num6,0.0,72155.372832,40.2558,1792.421783494552,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num7,0.0,72155.372832,58.3022,1237.6097785675324,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num8,0.0,72155.372832,38.2474,1886.5432116169984,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY4pp_num2,0.0,14600.9962548,40.1125,364.0011531268309,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num3,0.0,14600.9962548,40.2558,362.7054053030868,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num4,0.0,14600.9962548,73.3532,199.05056977473376,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num5,0.0,14600.9962548,40.4106,361.3159976540808,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num6,0.0,14600.9962548,22.2266,656.9154191284317,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num7,0.0,14600.9962548,58.3022,250.4364544528337,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num8,0.0,14600.9962548,38.2474,381.7513413931405,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
3OAS180_num2,0.0,16822.952658000002,85.2266,197.39086925912804,h_c + malACP_c + palmACP_c --> 3ooctdACP_c + ACP_c + co2_c
3HAD180_num2,0.0,9449.8618392,102.1977,92.46648250596635,3hoctaACP_c --> h2o_c + toctd2eACP_c
MDDEP1pp_num2,0.0,30020.383011600003,29.9166,1003.4690777561624,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num3,0.0,30020.383011600003,60.2733,498.0710034393339,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num4,0.0,30020.383011600003,51.7983,579.5630939934323,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num5,0.0,30020.383011600003,33.8874,885.8862884611981,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num6,0.0,30020.383011600003,49.0578,611.9390394921909,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num7,0.0,30020.383011600003,41.849,717.3500683791729,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP2pp_num2,0.0,194468.902272,29.9166,6500.367764786106,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num3,0.0,194468.902272,60.2733,3226.4518828735117,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num4,0.0,194468.902272,51.7983,3754.349124816838,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num5,0.0,194468.902272,33.8874,5738.678749977868,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num6,0.0,194468.902272,49.0578,3964.0771145872823,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num7,0.0,194468.902272,41.849,4646.918738129943,h2o_p + murein3px4p_p --> murein4p3p_p
GTHRDtex_num2,0.0,,,,gthrd_e --> gthrd_p
GTHRDtex_num3,0.0,,,,gthrd_e --> gthrd_p
GTHRDtex_num4,0.0,,,,gthrd_e --> gthrd_p
GLYBt2pp_num2,0.0,,,,glyb_p + h_p --> glyb_c + h_c
LYSt3pp_num2,0.0,,,,h_p + lys__L_c --> h_c + lys__L_p
BGLA1_num2,0.0,37406.122164,202.05,185.1329975946548,6pgg_c + h2o_c --> g6p_c + glc__D_c
BGLA1_num3,0.0,37406.122164,53.1613,703.6344514524664,6pgg_c + h2o_c --> g6p_c + glc__D_c
CHLt2pp_num2,0.0,,,,chol_p + h_p --> chol_c + h_c
TUNGStex_num2,0.0,,,,tungs_e --> tungs_p
TUNGStex_num3,0.0,,,,tungs_e --> tungs_p
TUNGStex_num4,0.0,,,,tungs_e --> tungs_p
COBALT2tpp_num2,0.0,,,,cobalt2_p --> cobalt2_c
2MAHMP_num2,0.0,10170.4883364,17.4329,583.4077139431764,2mahmp_c + h2o_c --> 4ampm_c + h_c + pi_c
COBALT2t3pp_num2,0.0,,,,cobalt2_c + h_p --> cobalt2_p + h_c
GALCTNLtex_num2,0.0,,,,galctn__L_e --> galctn__L_p
GALCTNLtex_num3,0.0,,,,galctn__L_e --> galctn__L_p
GALCTNLtex_num4,0.0,,,,galctn__L_e --> galctn__L_p
MALDtex_num2,0.0,,,,mal__D_e --> mal__D_p
MALDtex_num3,0.0,,,,mal__D_e --> mal__D_p
MALDtex_num4,0.0,,,,mal__D_e --> mal__D_p
OROTtex_num2,0.0,,,,orot_e --> orot_p
OROTtex_num3,0.0,,,,orot_e --> orot_p
OROTtex_num4,0.0,,,,orot_e --> orot_p
5DGLCNtex_num2,0.0,,,,5dglcn_e --> 5dglcn_p
5DGLCNtex_num3,0.0,,,,5dglcn_e --> 5dglcn_p
5DGLCNtex_num4,0.0,,,,5dglcn_e --> 5dglcn_p
GLYt2pp_num2,0.0,,,,gly_p + h_p --> gly_c + h_c
ALAt2pp_num2,0.0,,,,ala__L_p + h_p --> ala__L_c + h_c
NI2t3pp_num2,0.0,,,,h_p + ni2_c --> h_c + ni2_p
PPAtex_num2,0.0,,,,ppa_e --> ppa_p
